TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,NU_NOTA_REDACAO
2,F,1,1,1,3,0,1,,1,,,,,,,4101606,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,510.4,533.9,462.3,444.4,0,1.0,E,E,B,B,2,C,A,B,C,B,A,B,B,B,B,B,A,A,B,B,A,C,A,B,B,605.38293
2,M,1,1,1,2,0,2,1.0,0,4115200.0,41.0,PR,2.0,1.0,1.0,4115200,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,599.1,451.9,544.3,685.5,0,1.0,E,E,C,B,4,G,A,B,C,B,A,B,B,B,A,B,A,B,B,A,B,E,A,B,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,,,,,,,4106902,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,435.2,468.3,573.8,453.0,0,1.0,E,E,B,B,3,B,A,B,C,B,A,B,A,B,A,B,A,B,B,A,A,A,A,B,B,605.38293
6,M,1,1,1,1,3,1,,0,,,,,,,4113700,41,PR,1,1,1,1,1189.0,1178.0,1182.0,1185.0,520.8,649.8,601.2,598.5,1,1.0,E,D,C,B,2,C,A,B,C,A,A,B,A,B,A,B,A,A,A,A,A,C,A,C,B,605.38293
1,F,1,1,1,3,0,1,,1,,,,,,,4108304,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,442.5,522.7,539.8,525.2,1,1.0,F,E,B,D,4,I,A,B,C,B,A,C,B,B,A,B,A,A,E,B,B,E,B,C,B,605.38293
12,M,1,1,1,1,16,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1189.0,1178.0,1182.0,1185.0,551.0,522.9,500.3,699.6,0,1.0,E,E,B,B,3,J,A,C,D,C,A,B,B,B,B,B,A,A,C,A,A,D,A,C,B,605.38293
6,F,1,3,1,1,4,1,,0,,,,,,,4101408,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,476.9,504.0,532.9,450.0,0,1.0,H,E,C,C,3,C,A,B,D,A,A,B,A,A,B,A,A,A,A,A,A,D,A,B,B,605.38293
2,F,1,3,1,2,0,2,1.0,0,4113809.0,41.0,PR,2.0,1.0,1.0,4105904,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,496.5,500.3,501.8,575.5,0,1.0,C,A,C,A,4,E,A,C,E,C,A,B,A,A,B,A,A,A,B,A,A,D,A,A,B,605.38293
4,M,1,1,1,1,1,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,502.5,607.4,612.8,716.9,0,1.0,F,E,D,F,4,J,A,D,D,B,A,B,B,B,A,B,A,B,C,A,A,E,A,C,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,4106902.0,41.0,PR,4.0,1.0,1.0,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,459.9,503.7,548.9,526.4,1,1.0,D,E,F,B,3,G,A,B,D,A,A,B,A,B,A,B,A,B,D,A,B,D,B,D,B,605.38293
11,M,1,1,1,1,5,1,,0,,,,,,,4106407,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,468.1,572.5,536.0,602.6,0,1.0,B,G,F,B,2,E,A,B,D,A,B,B,B,B,A,A,A,A,B,A,A,C,A,B,B,605.38293
2,M,1,1,1,2,0,2,1.0,0,4103701.0,41.0,PR,2.0,1.0,1.0,4103701,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,548.1,590.9,569.1,473.6,1,1.0,G,G,D,B,3,D,A,C,C,A,B,B,A,A,A,B,A,A,C,A,A,D,A,B,B,605.38293
2,M,1,1,2,2,0,2,1.0,0,,,,,,,4104204,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,474.0,326.0,362.8,398.4,0,1.0,C,E,D,B,4,G,A,B,D,C,B,B,B,B,A,B,A,B,B,A,A,D,B,B,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,4106902.0,41.0,PR,2.0,1.0,1.0,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,539.9,556.3,592.5,660.1,1,1.0,C,E,D,D,4,K,A,C,E,C,A,B,A,B,A,B,B,B,E,B,B,E,B,D,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,4120606.0,41.0,PR,2.0,1.0,1.0,4120606,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,542.4,496.4,551.7,632.7,1,1.0,D,E,C,B,5,F,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,D,A,A,B,605.38293
2,F,1,1,1,2,0,3,1.0,0,4115200.0,41.0,PR,4.0,1.0,1.0,4115200,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,474.7,518.2,503.7,587.4,0,1.0,E,F,D,C,4,D,A,B,D,B,A,B,B,B,A,B,A,A,B,B,B,E,A,B,B,605.38293
13,F,2,3,1,1,16,1,,0,,,,,,,4108304,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,618.4,635.9,640.5,608.4,1,1.0,G,G,E,D,5,E,A,B,C,B,A,B,B,A,A,A,A,A,B,A,B,C,A,B,B,605.38293
14,F,2,3,2,2,0,2,,0,4123501.0,41.0,PR,2.0,1.0,1.0,4123501,41,PR,1,1,1,1,1093.0,1063.0,1073.0,1083.0,531.2,417.8,361.5,378.0,1,8.0,B,B,F,C,5,D,A,B,D,B,A,B,A,B,A,B,A,A,B,A,A,B,A,A,B,605.38293
5,F,1,3,1,1,0,1,,0,,,,,,,4108809,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,427.1,522.6,569.0,657.6,1,3.0,F,E,D,D,5,F,A,C,D,C,A,B,B,B,A,B,A,B,D,A,B,E,A,D,B,605.38293
1,M,1,1,1,3,0,1,,1,,,,,,,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,580.3,529.8,579.1,701.1,0,1.0,G,G,E,D,5,Q,A,E,D,D,A,B,B,B,B,B,A,B,D,B,B,E,A,D,B,605.38293
4,M,1,3,1,1,1,1,,0,,,,,,,4128500,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,531.2,571.7,494.8,425.5,0,1.0,B,D,A,A,5,C,A,B,D,B,B,B,B,B,A,A,A,A,B,A,A,C,A,A,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,4127403.0,41.0,PR,2.0,1.0,1.0,4108809,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,449.8,327.8,358.4,354.6,0,1.0,F,E,A,F,3,C,A,C,D,B,B,B,B,B,A,B,A,B,B,A,A,C,A,B,B,605.38293
11,M,1,1,1,1,7,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,451.8,393.0,544.3,449.2,1,1.0,B,F,C,C,3,E,A,B,C,B,A,B,B,B,A,B,A,A,B,A,A,D,A,B,B,605.38293
1,F,1,1,1,3,0,1,,1,,,,,,,4105805,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,549.7,522.5,534.6,622.1,0,1.0,E,E,D,D,4,J,A,D,D,B,A,C,C,B,A,B,A,A,C,A,A,E,B,B,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,4113502.0,41.0,PR,2.0,1.0,1.0,4113502,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,435.0,537.5,474.7,377.2,0,1.0,B,D,A,B,3,B,A,B,C,B,A,B,B,B,A,B,A,B,C,A,B,D,A,B,B,605.38293
11,F,2,3,1,1,9,1,,0,,,,,,,4126256,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,403.3,517.6,477.9,505.9,1,1.0,B,A,B,B,3,D,A,B,C,B,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B,605.38293
5,F,1,1,1,2,0,2,1.0,0,4105805.0,41.0,PR,2.0,1.0,1.0,4105805,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,420.3,529.6,548.9,487.3,1,1.0,B,B,B,B,5,D,A,B,C,A,A,B,B,B,A,A,A,B,B,A,B,C,B,A,B,605.38293
2,F,1,1,1,2,0,3,1.0,0,4106902.0,41.0,PR,4.0,1.0,1.0,4106902,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,418.4,363.2,362.2,403.1,0,1.0,E,E,B,B,4,G,A,C,D,B,A,B,B,B,A,B,A,B,C,A,B,C,B,A,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,4114104.0,41.0,PR,2.0,1.0,1.0,4115200,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,405.5,531.4,560.1,543.1,1,1.0,E,E,C,B,3,E,A,C,D,B,A,B,B,B,B,B,A,A,B,A,A,D,A,A,B,605.38293
4,F,1,1,1,1,1,1,,0,,,,,,,4113700,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,524.0,528.1,441.6,559.5,0,1.0,E,F,B,B,3,H,A,C,C,A,B,B,B,B,A,B,A,B,B,B,B,D,A,B,B,605.38293
9,F,1,1,1,1,6,1,,0,,,,,,,4115200,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,493.6,564.9,590.0,538.1,0,1.0,F,E,D,C,3,H,B,D,E,C,A,C,E,B,A,C,A,B,E,B,A,D,B,C,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,,,,,,,4105805,41,PR,0,1,1,0,,1058.0,1067.0,,,457.0,414.3,,1,1.0,E,E,C,B,6,E,A,B,D,B,A,B,A,B,A,B,A,B,C,A,A,E,A,A,B,605.38293
4,F,1,1,1,1,2,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,566.5,501.1,531.3,527.9,0,1.0,B,E,C,C,4,C,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,E,A,A,B,605.38293
2,M,1,1,1,2,0,2,1.0,0,,,,,,,4113700,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,397.7,494.0,315.5,462.3,0,6.0,G,E,D,C,3,B,A,C,E,A,A,B,B,B,A,B,A,A,B,A,B,D,A,B,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,4100608.0,41.0,PR,2.0,1.0,1.0,4118402,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,375.4,515.4,606.7,482.3,0,1.0,E,C,F,D,3,G,A,B,C,B,A,B,B,B,A,A,A,A,B,A,A,D,A,A,B,605.38293
7,M,0,0,1,1,4,1,,0,,,,,,,4104907,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,607.8,678.9,571.1,732.4,0,1.0,B,E,C,B,1,A,A,B,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,605.38293
2,F,1,1,1,2,0,2,1.0,0,4122651.0,41.0,PR,2.0,1.0,1.0,4111506,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,438.5,545.6,570.4,470.6,0,1.0,G,G,D,D,5,C,A,C,C,A,B,B,A,A,A,B,A,A,B,A,A,D,A,A,B,605.38293
11,F,2,3,1,1,12,1,,0,,,,,,,4101606,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,573.5,580.2,564.6,572.2,0,1.0,B,C,A,A,3,G,A,B,D,B,A,B,B,A,A,A,A,B,B,A,A,C,A,B,B,605.38293
1,M,1,1,1,3,0,1,,1,,,,,,,4107652,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,494.9,490.6,529.4,632.1,0,1.0,E,E,C,C,5,E,A,B,D,B,A,B,B,B,A,B,A,B,C,B,A,D,A,A,B,605.38293
2,F,1,3,1,3,0,1,,1,,,,,,,4113304,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,483.7,439.2,494.4,593.3,1,1.0,B,B,C,B,3,B,A,B,C,B,B,B,B,B,A,A,A,A,B,A,A,C,A,A,A,605.38293
2,F,1,1,1,2,0,2,1.0,0,4115200.0,41.0,PR,2.0,1.0,1.0,4115200,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,513.3,552.0,596.6,560.0,0,1.0,E,E,B,B,4,E,A,D,D,B,A,B,B,B,B,B,A,B,C,B,A,E,A,A,B,605.38293
5,M,1,1,1,1,2,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,454.4,473.4,536.5,449.9,0,1.0,F,F,D,D,5,C,A,D,E,B,A,C,C,B,B,B,A,A,C,A,B,E,A,B,B,605.38293
3,F,0,1,1,2,0,2,1.0,0,4106803.0,41.0,PR,2.0,1.0,1.0,4128203,41,PR,0,1,1,0,,1057.0,1068.0,,,431.2,494.0,,1,1.0,G,B,D,A,5,D,A,B,C,B,A,A,B,A,A,A,A,A,B,B,A,D,A,A,B,605.38293
2,F,1,1,1,3,0,1,,1,,,,,,,4105805,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,386.7,565.4,539.8,367.5,0,1.0,C,B,D,B,4,C,A,B,C,A,A,B,B,B,B,B,A,A,A,A,A,E,A,B,B,605.38293
2,F,1,3,1,2,0,2,1.0,0,4128005.0,41.0,PR,2.0,1.0,1.0,4128005,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,565.6,516.0,560.1,624.2,0,1.0,B,D,D,D,3,F,A,C,C,B,A,C,B,A,B,B,A,B,B,A,B,D,A,B,B,605.38293
2,M,1,1,1,2,0,2,1.0,0,4106902.0,41.0,PR,4.0,1.0,1.0,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,454.2,564.8,497.2,515.3,0,1.0,E,G,C,E,5,M,A,D,D,B,B,B,B,B,B,B,A,B,B,B,B,E,A,B,B,605.38293
3,M,1,1,1,2,0,3,1.0,0,4106902.0,41.0,PR,4.0,1.0,1.0,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,590.1,615.2,581.7,668.6,0,1.0,F,F,E,E,4,Q,B,E,D,C,A,B,B,C,C,A,B,B,C,A,B,E,B,B,B,605.38293
2,M,1,2,1,2,0,2,1.0,0,4108304.0,41.0,PR,2.0,1.0,1.0,4108304,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,460.4,535.4,596.6,524.6,1,1.0,E,E,B,B,3,C,A,C,D,B,A,B,B,B,B,B,A,A,B,A,A,D,A,A,B,605.38293
1,F,1,1,1,3,0,1,,1,,,,,,,4101606,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,408.0,494.5,569.3,446.5,0,1.0,F,F,E,E,5,G,D,D,D,D,A,C,B,B,B,B,A,A,D,B,B,E,B,B,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,4106902.0,41.0,PR,2.0,1.0,1.0,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,552.4,610.6,589.2,586.5,0,1.0,E,E,C,B,7,F,A,C,E,C,A,C,A,B,A,B,A,A,D,A,A,C,B,B,B,605.38293
14,M,2,3,1,1,16,1,,0,,,,,,,4108304,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,531.9,590.1,531.5,424.4,1,1.0,D,B,C,B,2,D,A,C,C,B,A,B,A,B,A,B,A,B,B,A,B,C,A,C,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,4118501.0,41.0,PR,4.0,1.0,1.0,4118501,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,516.7,494.2,466.3,560.3,1,1.0,E,E,D,D,3,E,A,B,C,B,B,B,B,B,B,B,A,A,B,A,B,D,A,C,B,605.38293
3,M,1,1,1,2,0,3,1.0,0,4106902.0,41.0,PR,4.0,1.0,1.0,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,580.0,599.6,622.7,675.6,0,1.0,G,F,E,D,4,N,A,C,D,B,B,B,B,B,B,B,B,B,D,B,A,E,A,D,B,605.38293
3,M,1,1,1,1,1,1,,0,,,,,,,4128005,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,567.2,622.8,581.2,742.6,1,1.0,D,B,B,F,5,F,A,B,D,B,B,B,B,B,A,A,A,A,B,A,A,C,A,B,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,4108304.0,41.0,PR,2.0,1.0,1.0,4108304,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,459.4,610.2,576.2,609.6,0,1.0,F,G,D,D,5,J,A,C,D,C,A,B,B,B,B,B,A,A,E,A,B,E,A,E,B,605.38293
11,M,1,1,1,1,12,1,,0,,,,,,,4101804,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,551.4,603.0,508.5,707.4,1,1.0,F,B,A,F,3,C,A,B,B,A,A,B,A,B,A,B,A,B,B,A,A,B,A,A,B,605.38293
3,F,1,3,1,2,0,2,1.0,0,4106902.0,41.0,PR,2.0,1.0,1.0,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,509.8,535.2,565.0,676.4,1,1.0,F,G,F,D,4,E,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,C,A,B,B,605.38293
3,F,1,3,1,2,0,2,1.0,0,4117107.0,41.0,PR,2.0,1.0,1.0,4113502,41,PR,0,1,1,0,,1057.0,1068.0,,,500.0,459.6,,0,1.0,C,E,D,F,7,G,A,C,D,C,C,B,B,B,A,B,A,B,B,A,A,E,A,B,B,605.38293
4,F,1,1,1,2,0,2,1.0,0,4108304.0,41.0,PR,2.0,1.0,1.0,4108304,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,443.6,558.1,544.3,493.0,0,1.0,E,D,F,B,6,C,A,B,B,A,A,B,B,A,A,A,A,A,B,A,A,D,A,A,B,605.38293
3,F,1,3,1,2,0,2,1.0,0,4118204.0,41.0,PR,2.0,1.0,1.0,4118204,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,470.4,463.2,457.2,518.0,0,1.0,F,E,D,D,4,G,A,B,D,C,A,B,B,B,B,B,A,B,B,A,A,E,A,B,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,4104006.0,41.0,PR,2.0,1.0,1.0,4104006,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,439.4,540.0,509.9,490.1,0,1.0,C,C,C,B,5,C,A,B,D,C,A,C,B,B,B,B,A,A,B,A,A,E,A,B,B,605.38293
8,F,0,1,1,1,6,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,620.7,616.1,606.8,764.8,0,1.0,H,F,E,D,2,F,A,B,D,A,A,B,B,B,A,B,A,A,C,A,A,C,A,B,B,605.38293
3,F,1,3,1,2,0,2,1.0,0,,,,,,,4102406,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,458.2,324.1,322.1,404.6,1,1.0,C,D,B,B,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,605.38293
2,F,1,1,1,3,0,1,,1,,,,,,,4105904,41,PR,0,1,1,0,,1058.0,1067.0,,,444.5,475.2,,0,3.0,C,D,B,D,3,E,A,C,C,B,B,B,A,B,A,B,A,A,B,B,A,D,A,B,B,605.38293
4,F,1,1,1,1,1,1,,0,,,,,,,4115705,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,578.2,607.9,621.6,699.9,1,1.0,G,F,E,D,3,M,A,E,E,C,A,C,A,B,B,B,B,B,D,B,B,D,A,D,B,605.38293
2,F,1,3,1,2,0,3,1.0,0,4106902.0,41.0,PR,4.0,1.0,1.0,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,577.3,545.4,550.4,653.0,0,1.0,E,G,C,D,4,O,B,D,D,C,B,B,C,B,B,B,A,B,C,A,A,E,A,D,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,4213609.0,42.0,SC,4.0,1.0,1.0,4128203,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,570.3,614.6,569.9,605.4,0,1.0,E,F,B,E,1,O,A,B,B,A,B,B,B,A,A,A,A,B,B,B,A,B,A,B,B,605.38293
6,F,1,1,1,1,3,1,,0,,,,,,,4125506,41,PR,0,1,1,0,,1057.0,1068.0,,,473.6,512.1,,0,1.0,E,E,B,C,1,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,605.38293
1,F,1,1,1,3,0,1,,1,,,,,,,4104808,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,416.5,540.2,504.7,503.0,0,1.0,F,E,F,B,2,B,A,C,C,B,A,B,B,B,A,B,A,A,B,A,A,C,A,B,B,605.38293
5,M,1,3,2,1,3,1,,0,,,,,,,4127700,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,503.3,526.5,559.2,655.4,0,1.0,D,E,C,B,4,G,A,B,C,B,A,B,B,B,A,A,A,B,C,A,A,E,A,B,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,4108304.0,41.0,PR,1.0,1.0,1.0,4108304,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,588.6,606.6,570.1,604.7,0,1.0,G,G,E,D,6,G,A,D,D,B,A,B,B,B,A,B,A,B,C,A,B,D,A,C,B,605.38293
5,F,1,3,1,1,3,1,,0,,,,,,,4111407,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,398.6,584.1,606.4,593.6,0,1.0,E,E,D,D,5,E,A,B,D,B,B,B,B,B,A,B,A,B,B,A,A,E,A,B,B,605.38293
1,F,1,1,1,3,0,1,,1,,,,,,,4102406,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,465.6,535.9,528.7,572.2,0,1.0,D,G,A,D,3,G,B,D,D,C,C,B,B,B,B,B,A,A,D,A,B,D,A,C,B,605.38293
3,M,1,1,1,2,0,2,1.0,0,4115200.0,41.0,PR,2.0,1.0,1.0,4115200,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,479.5,619.5,552.5,677.4,0,1.0,F,F,B,B,3,H,A,B,D,B,A,B,B,B,A,B,A,B,C,A,A,D,B,B,B,605.38293
3,F,1,3,1,2,0,2,1.0,0,4128104.0,41.0,PR,2.0,1.0,1.0,4128104,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,378.6,485.0,490.9,384.6,1,1.0,C,E,F,B,4,F,A,C,D,B,C,B,B,B,A,B,A,B,C,A,A,E,A,A,B,605.38293
3,F,1,3,1,2,0,2,1.0,0,,,,,,,4109609,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,502.4,470.6,432.0,543.1,1,1.0,D,C,A,B,7,B,A,B,C,B,A,B,B,B,A,A,A,A,B,A,A,C,A,A,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,,,,,,,4117909,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,396.1,423.7,538.8,514.8,1,1.0,E,C,B,B,3,D,A,C,D,B,B,B,B,B,A,B,A,A,B,A,A,D,A,A,B,605.38293
6,F,1,3,1,1,5,1,,0,,,,,,,4104808,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,592.4,575.5,406.0,713.7,0,1.0,D,F,B,E,2,C,A,B,C,C,A,B,A,B,A,A,A,B,B,A,A,C,A,B,B,605.38293
2,F,3,1,1,2,0,3,1.0,0,4127700.0,41.0,PR,4.0,1.0,1.0,4127700,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,572.2,586.0,593.5,767.2,0,1.0,G,G,D,D,4,O,D,D,D,C,A,B,B,B,A,B,A,A,D,A,A,E,A,C,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,4106902.0,41.0,PR,1.0,1.0,1.0,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,509.8,530.1,547.4,660.3,1,1.0,E,F,B,F,3,C,A,C,D,B,B,B,B,B,A,A,A,B,B,B,A,D,A,B,B,605.38293
4,F,1,1,1,1,1,1,,0,,,,,,,4116901,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,413.6,432.2,357.0,459.2,1,1.0,C,E,C,D,3,C,A,B,C,B,A,B,B,B,B,A,A,A,B,A,A,D,A,B,B,605.38293
4,F,1,1,1,1,1,1,,0,,,,,,,4112108,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,594.5,620.0,641.5,623.5,1,1.0,C,G,A,D,6,G,A,B,D,B,A,B,A,B,A,A,A,B,B,A,A,E,A,C,B,605.38293
2,F,1,1,1,2,0,3,1.0,0,4115200.0,41.0,PR,4.0,1.0,1.0,4115200,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,579.8,582.2,541.7,670.2,0,1.0,F,G,D,D,4,I,A,C,D,B,A,B,B,B,A,A,A,A,B,A,A,D,B,B,B,605.38293
1,M,1,1,1,3,0,1,,1,,,,,,,4106902,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,581.7,606.5,609.0,654.7,0,1.0,G,E,E,F,4,Q,A,E,D,C,A,C,C,B,B,B,A,B,E,A,B,E,B,D,B,605.38293
3,M,1,1,1,2,0,2,1.0,0,4106902.0,41.0,PR,2.0,1.0,1.0,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,548.0,554.9,584.1,533.2,0,1.0,C,D,C,D,2,D,A,B,C,B,A,B,B,B,A,B,A,A,B,A,A,C,A,A,B,605.38293
4,M,1,1,1,2,0,2,1.0,0,,,,,,,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,475.9,485.6,503.2,519.1,1,1.0,F,F,F,F,5,D,A,B,D,B,A,B,A,A,A,B,A,B,B,B,A,D,B,A,B,605.38293
1,F,1,1,1,3,0,1,,1,,,,,,,4113205,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,450.0,550.0,529.0,612.8,0,1.0,C,G,C,B,3,I,A,C,C,B,A,B,B,B,B,B,A,B,C,A,B,D,A,C,B,605.38293
6,F,1,1,1,1,3,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,651.0,679.2,619.7,795.5,1,1.0,E,F,C,D,3,E,A,C,D,B,B,B,B,B,A,B,A,B,C,A,B,D,A,A,B,605.38293
1,F,1,1,1,3,0,1,,1,,,,,,,4113700,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,546.1,476.7,418.7,588.1,0,1.0,G,E,B,B,3,G,A,B,C,B,A,B,A,B,A,B,A,B,A,A,A,D,B,B,B,605.38293
5,F,1,1,1,1,3,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,445.5,539.9,549.9,532.4,1,1.0,C,D,D,B,2,C,A,B,C,A,A,B,B,B,A,B,A,A,B,A,A,A,A,A,B,605.38293
